"","id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
"687",36184,"non-functional",-8.9169509,33.71225701,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"688",43871,"functional",-8.93955167,33.67329249,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"689",47803,"functional",-8.9340143,33.67393101,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"690",49222,"functional",-8.94219637,33.67228481,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"691",53726,"functional",-8.97534399,33.72606931,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"692",54920,"non-functional",-8.92351747,33.70758077,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"693",55585,"non-functional",-8.95360137,33.67594197,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"694",56800,"non-functional",-8.92958176,33.55248768,"Mbeya","wug","dry",0,"DANIDA","DANIDA"
"695",59477,"functional-needs-repair",-8.97214098,33.72763197,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"696",61021,"functional",-8.94516686,33.67142421,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"697",63781,"functional",-8.94709081,33.67758044,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"698",64598,"functional",-8.94971704,33.66990087,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"699",66058,"functional",-8.94755525,33.69097214,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"700",67184,"non-functional",-8.92650202,33.70472999,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"701",67428,"functional-needs-repair",-8.93211477,33.72402918,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"702",68195,"functional",-8.9526322,33.67422447,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"703",70566,"functional",-8.94153629,33.67956143,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"704",71720,"functional",-8.95337094,33.69108608,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"705",73085,"non-functional",-8.91461398,33.71371031,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"706",73157,"functional",-8.92805237,33.54568856,"Mbeya","wug","insufficient",0,"DANIDA","DANIDA"
"707",73806,"functional",-8.94625707,33.67915459,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"708",74242,"functional",-8.94075788,33.72498733,"Mbeya","wug","enough",0,"DANIDA","DANIDA"
"709",17134,"functional",-8.97787528,33.62498648,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"710",49048,"functional",-8.95968153,33.62663988,"Mbeya","wug","enough",0,"Other","GOVERNMENT OF TANZANIA"
"711",14649,"functional",-8.87406694,33.60998729,"Mbeya","wug","insufficient",0,"DISTRICT COUNCIL","Other"
"712",17855,"functional",-8.94713703,33.72693973,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"713",24028,"functional",-8.97617986,33.76327343,"Mbeya","vwc","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"714",24580,"functional",-8.8526608,33.64446136,"Mbeya","wug","insufficient",0,"DISTRICT COUNCIL","Other"
"715",24835,"functional",-8.94206491,33.76049345,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"716",28844,"functional-needs-repair",-8.97455996,33.76549283,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"717",29160,"functional",-8.85995314,33.62835344,"Mbeya","wug","seasonal",0,"DISTRICT COUNCIL","Other"
"718",31140,"functional",-8.86079523,33.6280248,"Mbeya","wug","insufficient",0,"DISTRICT COUNCIL","Other"
"719",35909,"non-functional",-8.86736342,33.61790165,"Mbeya","wug","dry",0,"DISTRICT COUNCIL","Other"
"720",38566,"functional",-8.97311617,33.7652061,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"721",38720,"functional",-8.9762264,33.76486612,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"722",39326,"non-functional",-8.93738886,33.76297012,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"723",42402,"non-functional",-8.86875541,33.61619242,"Mbeya","wug","seasonal",0,"DISTRICT COUNCIL","Other"
"724",43603,"functional-needs-repair",-8.97408895,33.7642473,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"725",43815,"functional",-8.93701329,33.75984945,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"726",45347,"functional",-8.86047819,33.62943688,"Mbeya","wug","seasonal",0,"DISTRICT COUNCIL","Other"
"727",45609,"functional",-8.85107384,33.64564888,"Mbeya","wug","insufficient",0,"DISTRICT COUNCIL","Other"
"728",46184,"functional",-8.97628862,33.76386003,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"729",50078,"functional",-8.94346769,33.76052685,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"730",50401,"functional",-8.94051043,33.76123749,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"731",51919,"functional",-8.97765216,33.76463457,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"732",55329,"non-functional",-8.88132619,33.6059315,"Mbeya","wug","dry",0,"DISTRICT COUNCIL","Other"
"733",59311,"functional",-8.94653916,33.7609732,"Mbeya","wug","enough",0,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"734",23963,"functional",-8.92686612,33.54393698,"Mbeya","wug","insufficient",0,"Other","Other"
"735",22416,"functional",-8.92704711,33.54626719,"Mbeya","wug","enough",0,"Other","Other"
"736",3871,"functional",-8.8698479,33.61334001,"Mbeya","wug","insufficient",0,"Other","Other"
"737",21996,"functional",-8.85590999,33.64063797,"Mbeya","wug","enough",0,"Other","Other"
"738",37856,"functional",-8.85451581,33.63421221,"Mbeya","wug","insufficient",0,"Other","Other"
"739",42809,"functional",-8.85560993,33.63444588,"Mbeya","wug","insufficient",0,"Other","Other"
"740",68870,"functional",-8.84868701,33.63887243,"Mbeya","wug","enough",0,"Other","Other"
"741",4313,"non-functional",-8.90798359,33.69007445,"Mbeya","wug","enough",0,"Other","Other"
"742",19639,"functional",-8.90880837,33.68525062,"Mbeya","wug","seasonal",0,"Other","Other"
"743",21147,"non-functional",-8.90395036,33.69060073,"Mbeya","wug","enough",0,"Other","Other"
"744",43660,"non-functional",-8.91462528,33.68869498,"Mbeya","wug","enough",0,"Other","Other"
"745",46288,"functional",-8.91926214,33.68583311,"Mbeya","wug","enough",0,"Other","Other"
"746",66481,"non-functional",-8.91690454,33.68719429,"Mbeya","wug","enough",0,"Other","Other"
"747",69673,"non-functional",-8.91206551,33.68957995,"Mbeya","wug","enough",0,"Other","Other"
"748",71645,"non-functional",-8.90628934,33.68561891,"Mbeya","wug","enough",0,"Other","Other"
"749",6403,"functional",-8.88953299,33.60463331,"Mbeya","wug","insufficient",0,"Other","Other"
"750",34259,"functional",-8.87537787,33.60880233,"Mbeya","wug","insufficient",0,"Other","Other"
"751",56445,"functional",-8.86015169,33.63047133,"Mbeya","wug","insufficient",0,"Other","Other"
"752",69931,"functional",-8.85941528,33.62951953,"Mbeya","wug","insufficient",0,"Other","Other"
"753",850,"functional",-8.93001273,33.5897395,"Mbeya","wug","enough",0,"Other","Other"
"754",4372,"functional",-8.9335247,33.53463297,"Mbeya","wug","enough",0,"Other","Other"
"755",9257,"non-functional",-8.93108244,33.55308063,"Mbeya","wug","dry",0,"Other","Other"
"756",12246,"functional",-8.92701361,33.54700693,"Mbeya","wug","insufficient",0,"Other","Other"
"757",16745,"functional",-8.93697443,33.53707852,"Mbeya","wug","seasonal",0,"Other","Other"
"758",18739,"functional",-8.93600865,33.53525231,"Mbeya","wug","enough",0,"Other","Other"
"759",23065,"functional",-8.94041371,33.54027425,"Mbeya","wug","seasonal",0,"Other","Other"
"760",24663,"functional",-8.93572421,33.53864714,"Mbeya","wug","insufficient",0,"Other","Other"
"761",29199,"functional-needs-repair",-8.93155934,33.54263725,"Mbeya","wug","enough",0,"Other","Other"
"762",29271,"functional-needs-repair",-8.93954262,33.53951988,"Mbeya","wug","enough",0,"Other","Other"
"763",32000,"functional",-8.92291537,33.58869814,"Mbeya","wug","enough",0,"Other","Other"
"764",33042,"functional",-8.93543463,33.53978063,"Mbeya","wug","enough",0,"Other","Other"
"765",33280,"functional",-8.9270393,33.54411426,"Mbeya","wug","enough",0,"Other","Other"
"766",34576,"functional",-8.93799702,33.54009074,"Mbeya","wug","insufficient",0,"Other","Other"
"767",35218,"functional",-8.95387207,33.59378926,"Mbeya","wug","insufficient",0,"Other","Other"
"768",37251,"functional",-8.93207773,33.58996409,"Mbeya","wug","enough",0,"Other","Other"
"769",43498,"functional-needs-repair",-8.93132359,33.55339151,"Mbeya","wug","insufficient",0,"Other","Other"
"770",43940,"functional",-8.95299046,33.5890061,"Mbeya","wug","insufficient",0,"Other","Other"
"771",45478,"functional",-8.93468108,33.53939164,"Mbeya","wug","enough",0,"Other","Other"
"772",47967,"functional",-8.95390002,33.58961357,"Mbeya","wug","insufficient",0,"Other","Other"
"773",48154,"functional",-8.93533936,33.53679597,"Mbeya","wug","insufficient",0,"Other","Other"
"774",50690,"functional",-8.93439353,33.53471124,"Mbeya","wug","enough",0,"Other","Other"
"775",50951,"non-functional",-8.93441694,33.53871727,"Mbeya","wug","seasonal",0,"Other","Other"
"776",58390,"functional",-8.93730289,33.53870498,"Mbeya","vwc","enough",0,"Other","Other"
"777",59067,"functional",-8.95539072,33.59335383,"Mbeya","wug","insufficient",0,"Other","Other"
"778",59846,"functional",-8.93657725,33.53745772,"Mbeya","wug","enough",0,"Other","Other"
"779",61859,"functional",-8.92687122,33.58855022,"Mbeya","wug","enough",0,"Other","Other"
"780",63870,"functional",-8.93208411,33.58835933,"Mbeya","wug","enough",0,"Other","Other"
"781",64115,"functional",-8.93739794,33.53787013,"Mbeya","wug","seasonal",0,"Other","Other"
"782",66415,"functional",-8.92846743,33.54664031,"Mbeya","wug","enough",0,"Other","Other"
"783",66645,"non-functional",-8.93549474,33.53821963,"Mbeya","wug","insufficient",0,"Other","Other"
"784",70287,"functional",-8.92294807,33.58696278,"Mbeya","wug","enough",0,"Other","Other"
"785",73658,"functional",-8.93406849,33.53605787,"Mbeya","wug","enough",0,"Other","Other"
"786",21900,"functional",-8.93116278,33.55025548,"Mbeya","wug","insufficient",0,"Other","Other"
"787",41171,"functional",-8.93120624,33.55015696,"Mbeya","vwc","insufficient",0,"Other","Other"
"788",41808,"functional",-8.92958064,33.55239854,"Mbeya","wug","insufficient",0,"Other","Other"
"789",45564,"functional",-8.9288387,33.54480544,"Mbeya","wug","insufficient",0,"Other","Other"
"790",56265,"non-functional",-8.92875835,33.5537068,"Mbeya","vwc","insufficient",0,"Other","Other"
"791",57640,"functional",-8.93147624,33.54870806,"Mbeya","wug","seasonal",0,"Other","Other"
"792",65148,"non-functional",-8.92799644,33.54854825,"Mbeya","wug","dry",0,"Other","Other"
"793",70777,"functional",-8.92939462,33.54804897,"Mbeya","wug","insufficient",0,"Other","Other"
"794",4245,"non-functional",-8.95890038,33.66051077,"Mbeya","wug","enough",0,"Other","Other"
"795",46888,"non-functional",-8.95644742,33.66136414,"Mbeya","wug","enough",0,"Other","Other"
"796",54653,"non-functional",-8.95371895,33.66145523,"Mbeya","wug","insufficient",0,"Other","Other"
"797",66529,"non-functional",-8.96147341,33.65982197,"Mbeya","wug","enough",0,"Other","Other"
"798",39904,"functional-needs-repair",-8.92829434,33.55379633,"Mbeya","wug","insufficient",0,"Other","Other"
"799",42923,"non-functional",-9.55451675,33.84960152,"Mbeya","vwc","dry",0,"Other","Other"
"800",37867,"non-functional",-9.49536685,33.80981322,"Mbeya","vwc","dry",0,"Other","Other"
"801",177,"non-functional",-9.60387649,33.92290091,"Mbeya","vwc","dry",0,"Other","DANIDA"
"802",269,"functional",-9.47593486,33.9009287,"Mbeya","vwc","enough",0,"Other","DANIDA"
"803",280,"non-functional",-9.5872115,33.87132651,"Mbeya","vwc","dry",0,"Other","DANIDA"
"804",402,"non-functional",-9.55838417,33.81756073,"Mbeya","vwc","dry",0,"Other","DANIDA"
"805",421,"functional",-9.43634373,33.90100433,"Mbeya","vwc","insufficient",0,"Other","DANIDA"
"806",479,"functional",-9.49699775,33.9349361,"Mbeya","vwc","enough",0,"Other","DANIDA"
"807",610,"non-functional",-9.61244032,33.85869376,"Mbeya","vwc","dry",0,"Other","DANIDA"
"808",664,"non-functional",-9.52074175,33.85490536,"Mbeya","vwc","dry",0,"Other","DANIDA"
"809",800,"non-functional",-9.52181835,33.70152651,"Mbeya","water authority","dry",0,"Other","DANIDA"
"810",948,"non-functional",-9.53726301,33.83166881,"Mbeya","vwc","dry",0,"Other","DANIDA"
"811",990,"functional",-9.51189462,33.69743537,"Mbeya","vwc","seasonal",0,"Other","GOVERNMENT OF TANZANIA"
"812",1227,"non-functional",-9.63327589,33.93661664,"Mbeya","vwc","dry",0,"Other","DANIDA"
"813",1383,"non-functional",-9.54113344,33.84515834,"Mbeya","vwc","dry",0,"Other","DANIDA"
"814",1700,"non-functional",-9.49688084,33.78640106,"Mbeya","vwc","dry",0,"Other","DANIDA"
"815",1722,"functional",-9.48790082,33.96779004,"Mbeya","vwc","enough",0,"Other","DANIDA"
"816",1926,"non-functional",-9.58654753,33.84189006,"Mbeya","vwc","dry",0,"Other","DANIDA"
"817",2062,"functional",-9.49146541,33.94661951,"Mbeya","vwc","enough",0,"Other","DANIDA"
"818",2250,"non-functional",-9.57296311,33.8166201,"Mbeya","vwc","dry",0,"Other","DANIDA"
"819",2336,"non-functional",-9.63471805,33.94021354,"Mbeya","vwc","dry",0,"Other","DANIDA"
"820",2364,"functional",-9.50581279,33.95193903,"Mbeya","vwc","enough",0,"Other","DANIDA"
"821",2636,"non-functional",-9.57341462,33.77129996,"Mbeya","water authority","dry",0,"Other","DANIDA"
"822",2688,"functional",-9.50194537,33.93258036,"Mbeya","vwc","enough",0,"Other","DANIDA"
"823",2745,"functional",-9.4971632,33.92206299,"Mbeya","vwc","enough",0,"Other","DANIDA"
"824",2900,"non-functional",-9.57254551,33.84980879,"Mbeya","vwc","dry",0,"Other","DANIDA"
"825",2935,"functional-needs-repair",-9.54883729,33.89044993,"Mbeya","water authority","enough",0,"Other","Other"
"826",3122,"non-functional",-9.52138636,33.78347049,"Mbeya","vwc","dry",0,"Other","DANIDA"
"827",3560,"non-functional",-9.52876352,33.79022368,"Mbeya","vwc","dry",0,"Other","DANIDA"
"828",3758,"non-functional",-9.60878319,33.93184926,"Mbeya","vwc","dry",0,"Other","DANIDA"
"829",3855,"non-functional",-9.57598079,33.90438689,"Mbeya","vwc","dry",0,"Other","DANIDA"
"830",3864,"non-functional",-9.44900686,33.89850521,"Mbeya","vwc","dry",0,"Other","DANIDA"
"831",3957,"non-functional",-9.62174339,33.92105817,"Mbeya","vwc","dry",0,"Other","DANIDA"
"832",4098,"non-functional",-9.63848733,33.93165563,"Mbeya","vwc","dry",0,"Other","DANIDA"
"833",4153,"non-functional",-9.68593969,33.8988447,"Mbeya","vwc","dry",0,"Other","DANIDA"
"834",4403,"non-functional",-9.62665401,33.88724275,"Mbeya","vwc","dry",0,"Other","DANIDA"
"835",4455,"non-functional",-9.44827653,33.9008979,"Mbeya","vwc","dry",0,"Other","DANIDA"
"836",4772,"non-functional",-9.58275547,33.87481965,"Mbeya","vwc","dry",0,"Other","DANIDA"
"837",5018,"non-functional",-9.65319678,33.92547777,"Mbeya","vwc","dry",0,"Other","DANIDA"
"838",5174,"functional",-9.46828242,33.79658187,"Mbeya","vwc","enough",0,"Other","DANIDA"
"839",5218,"non-functional",-9.50457136,33.95281269,"Mbeya","vwc","dry",0,"Other","DANIDA"
"840",5284,"functional",-9.57230723,33.77514745,"Mbeya","water authority","insufficient",0,"Other","DANIDA"
"841",5519,"functional",-9.47302139,33.81551662,"Mbeya","vwc","enough",0,"Other","DANIDA"
"842",5595,"non-functional",-9.64924192,33.913798,"Mbeya","vwc","dry",0,"Other","DANIDA"
"843",5786,"non-functional",-9.55950062,33.83269185,"Mbeya","vwc","dry",0,"Other","DANIDA"
"844",5842,"non-functional",-9.56764361,33.84163228,"Mbeya","vwc","dry",0,"Other","DANIDA"
"845",6142,"non-functional",-9.62706206,33.91341872,"Mbeya","vwc","dry",0,"Other","DANIDA"
"846",6164,"functional",-9.51268218,33.91211216,"Mbeya","vwc","enough",0,"Other","DANIDA"
"847",6204,"non-functional",-9.57857931,33.82579465,"Mbeya","vwc","dry",0,"Other","DANIDA"
"848",6258,"non-functional",-9.56150902,33.80282555,"Mbeya","vwc","dry",0,"Other","DANIDA"
"849",6292,"functional",-9.49937696,33.93666412,"Mbeya","vwc","enough",0,"Other","DANIDA"
"850",6361,"non-functional",-9.53055838,33.80730129,"Mbeya","vwc","dry",0,"Other","DANIDA"
"851",6480,"non-functional",-9.61719236,33.90364601,"Mbeya","vwc","dry",0,"Other","DANIDA"
"852",6569,"non-functional",-9.6303494,33.92344503,"Mbeya","vwc","dry",0,"Other","DANIDA"
"853",6642,"non-functional",-9.62947356,33.93278148,"Mbeya","vwc","dry",0,"Other","DANIDA"
"854",6697,"functional",-9.49176799,33.91884188,"Mbeya","vwc","enough",0,"Other","DANIDA"
"855",6718,"functional",-9.49020993,33.91354693,"Mbeya","vwc","enough",0,"Other","DANIDA"
"856",6755,"functional",-9.49124325,33.93541509,"Mbeya","vwc","enough",0,"Other","DANIDA"
"857",6938,"non-functional",-9.53898674,33.8695551,"Mbeya","vwc","dry",0,"Other","DANIDA"
"858",7005,"non-functional",-9.65116896,33.91415053,"Mbeya","vwc","dry",0,"Other","DANIDA"
"859",7050,"non-functional",-9.57809136,33.90359084,"Mbeya","vwc","dry",0,"Other","DANIDA"
"860",7227,"functional",-9.45067513,33.83286966,"Mbeya","vwc","enough",0,"Other","DANIDA"
"861",7510,"functional",-9.49022066,33.92038832,"Mbeya","vwc","enough",0,"Other","DANIDA"
"862",7584,"non-functional",-9.63675788,33.93508838,"Mbeya","vwc","dry",0,"Other","DANIDA"
"863",7801,"non-functional",-9.48240406,33.78816193,"Mbeya","vwc","dry",0,"Other","DANIDA"
"864",7962,"non-functional",-9.60710297,33.8711209,"Mbeya","water authority","dry",0,"Other","Other"
"865",8166,"non-functional",-9.6642318,33.92037518,"Mbeya","vwc","dry",0,"Other","DANIDA"
"866",8196,"non-functional",-9.45565421,33.89514073,"Mbeya","vwc","dry",0,"Other","DANIDA"
"867",8333,"non-functional",-9.64980924,33.93547485,"Mbeya","vwc","dry",0,"Other","DANIDA"
"868",9066,"non-functional",-9.52968485,33.81496759,"Mbeya","vwc","dry",0,"Other","DANIDA"
"869",9128,"functional",-9.49871885,33.93298798,"Mbeya","vwc","enough",0,"Other","DANIDA"
"870",9178,"functional",-9.53580207,33.68955506,"Mbeya","water authority","enough",0,"Other","DANIDA"
"871",9389,"non-functional",-9.59205723,33.78705434,"Mbeya","vwc","dry",0,"Other","DANIDA"
"872",9413,"functional",-9.54782992,33.88947949,"Mbeya","water authority","enough",0,"Other","Other"
"873",9551,"non-functional",-9.51594373,33.78395396,"Mbeya","vwc","dry",0,"Other","DANIDA"
"874",9584,"non-functional",-9.58418488,33.68858293,"Mbeya","water authority","dry",0,"Other","DANIDA"
"875",9647,"functional",-9.51551291,33.91407735,"Mbeya","vwc","enough",0,"Other","DANIDA"
"876",9765,"functional",-9.50779654,33.95341285,"Mbeya","vwc","enough",0,"Other","DANIDA"
"877",9812,"non-functional",-9.55480773,33.84486512,"Mbeya","vwc","dry",0,"Other","DANIDA"
"878",9977,"functional",-9.5729138,33.77174231,"Mbeya","water authority","insufficient",0,"Other","DANIDA"
"879",10290,"functional",-9.55263371,33.75720792,"Mbeya","vwc","enough",0,"Other","TASAF"
"880",10393,"functional",-9.59330517,33.85868445,"Mbeya","water authority","enough",0,"Other","Other"
"881",10422,"non-functional",-9.48273955,33.79826332,"Mbeya","vwc","dry",0,"Other","DANIDA"
"882",10437,"non-functional",-9.48338317,33.99020538,"Mbeya","vwc","dry",0,"Other","DANIDA"
"883",10481,"functional",-9.48657803,33.89930392,"Mbeya","vwc","enough",0,"Other","DANIDA"
"884",10641,"functional",-9.51892345,33.91654791,"Mbeya","vwc","enough",0,"Other","DANIDA"
"885",10687,"functional",-9.50527006,33.90810514,"Mbeya","vwc","enough",0,"Other","DANIDA"
"886",10698,"non-functional",-9.52766515,33.81630746,"Mbeya","vwc","dry",0,"Other","DANIDA"
"887",10761,"non-functional",-9.49037734,33.81802459,"Mbeya","vwc","dry",0,"Other","DANIDA"
"888",11165,"non-functional",-9.41919806,33.91082256,"Mbeya","vwc","dry",0,"Other","DANIDA"
"889",11195,"functional",-9.5021799,33.96169186,"Mbeya","vwc","enough",0,"Other","DANIDA"
"890",11274,"non-functional",-9.57867907,33.82585409,"Mbeya","vwc","dry",0,"Other","DANIDA"
"891",11420,"non-functional",-9.65518713,33.85560297,"Mbeya","vwc","dry",0,"Other","DANIDA"
"892",11841,"non-functional",-9.47660713,33.81319755,"Mbeya","vwc","dry",0,"Other","DANIDA"
"893",11965,"non-functional",-9.57555459,33.79788394,"Mbeya","vwc","dry",0,"Other","DANIDA"
"894",12210,"non-functional",-9.66635245,33.92541386,"Mbeya","vwc","dry",0,"Other","DANIDA"
"895",12219,"functional",-9.49610417,33.94313204,"Mbeya","vwc","enough",0,"Other","DANIDA"
